record_key,source_schema,source_site,source_file,source_url,url_recovery,data_snapshot,mobile_name,network_2g,network_3g,network_4g,network_5g,launch_announced,launch_status,body_dimensions,body_weight,body_build,body_sim,body_protection,display_type,display_size,display_resolution,display_protection,platform_os,platform_chipset,platform_cpu,platform_gpu,memory_card_slot,memory_types_json,memory_technology,main_camera_specifications_json,main_camera_features,main_camera_video_json,selfie_camera_specifications_json,selfie_camera_features,selfie_camera_video_json,sound_loudspeaker,sound_cable_jack,features_wlan,features_bluetooth,features_positioning,features_nfc,features_infrared_port,features_radio,features_usb,features_back_finger_print,features_side_finger_print,features_in_display_finger_print,features_sensors,battery_capacity,battery_wireless_charging,battery_charging_json,colors_json,exposure_weight,prices_json,completeness_score,file_sha256,payload_json
422d42384585e85d60522eb1fdac60bcc85c69100ab33c29808142f9a2aea5d5,daraz,daraz.pk,daraz.pk/daraz__5g-a56-12gb-256gb-67-5000mah-45-i887998087.html.json,https://www.daraz.pk/products/5g-a56-12gb-256gb-67-5000mah-45-i887998087.html,filename,2026-08-15T11:53:20+00:00,"Samsung Galaxy A56 5G || 12GB + 256GB || 6.7 inches Sensors Fingerprint Display || Li-Po 5000mAh Battery Fast Charging 45W,",true,true,true,true,,Available,,,,,,Super AMOLED,6.7 inch,1080 x 2340,,Android 15,Exynos 1580,,,,"[""12GB Ram""]",,"[""50 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[159999.0],0.45833,6d63026e10ad28a74b987f89fdec3bb5a68520157aa7bb265720fed1eca987ff,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1080 x 2340"",""Size"":""6.7 inch"",""Type"":""Super AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB Ram""]},""MobileName"":""Samsung Galaxy A56 5G || 12GB + 256GB || 6.7 inches Sensors Fingerprint Display || Li-Po 5000mAh Battery Fast Charging 45W,"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Exynos 1580"",""GPU"":null,""OS"":""Android 15""},""Price"":[159999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
38abae5a2ad57ad287aed78d79dab4c1fae4cfae8354263e41fdd2eee76c8ce1,daraz,daraz.pk,daraz.pk/daraz__5g-a56-8gb-1-gb-1-pta-i828474783.html.json,https://www.daraz.pk/products/5g-a56-8gb-1-gb-1-pta-i828474783.html,filename,2026-08-15T09:19:32+00:00,Samsung Galaxy A56 5G - 6.7'' Super AMOLED Display 8GB RAM 256GB ROM 1Year Offical Brand Warranty PTA Approved,true,true,true,true,,Available,,,,,,Super AMOLED,"6.7""",1080 x 2340,,Android 15,Exynos 1580,,,,"[""8GB RAM / 256GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[149999.0],0.45833,04d11466ee62cb93f7b5fac104a1ccdfcaccfe42bc7166b39cb70e01508f1384,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1080 x 2340"",""Size"":""6.7\"""",""Type"":""Super AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""8GB RAM / 256GB""]},""MobileName"":""Samsung Galaxy A56 5G - 6.7'' Super AMOLED Display 8GB RAM 256GB ROM 1Year Offical Brand Warranty PTA Approved"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Exynos 1580"",""GPU"":null,""OS"":""Android 15""},""Price"":[149999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
0ef8bfed9c971aa7df8aede25607b29b3a8d0a7b0faec16c314c5fd729950b91,daraz,daraz.pk,daraz.pk/daraz__5g-a56-8gb-1-gb-1-pta-i828482619.html.json,https://www.daraz.pk/products/5g-a56-8gb-1-gb-1-pta-i828482619.html,filename,2026-08-15T09:38:53+00:00,Samsung Galaxy A56 5G - 6.7'' Super AMOLED Display 12GB RAM 256GB ROM 1Year Offical Brand Warranty PTA Approved,true,true,true,true,,Available,,,,,,Super AMOLED,"6.7""",1080 x 2340,,Android 15,Exynos 1580,,,,"[""12GB RAM / 256GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[159999.0],0.45833,455dfd4d6430aa84a9a79ce370ee920fad7c34d7867aed7ae84f25db4897498b,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1080 x 2340"",""Size"":""6.7\"""",""Type"":""Super AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB RAM / 256GB""]},""MobileName"":""Samsung Galaxy A56 5G - 6.7'' Super AMOLED Display 12GB RAM 256GB ROM 1Year Offical Brand Warranty PTA Approved"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Exynos 1580"",""GPU"":null,""OS"":""Android 15""},""Price"":[159999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
865062edcc28f270b7f52d6fcda4a74ae852f9310609f92182098af60f17b28f,daraz,daraz.pk,daraz.pk/daraz__5g-a56-8gb-256gb-i762578078.html.json,https://www.daraz.pk/products/5g-a56-8gb-256gb-i762578078.html,filename,2026-08-15T09:16:32+00:00,Samsung Galaxy A56 5G || 8GB RAM + 256GB ROM || 5000mAh Battery,true,true,true,true,,Available,162.7 x 77.5 x 7.4 mm,197 g,OS,Nano-SIM + Nano-SIM + eSIM (max 2 at a time),Corning Gorilla Glass Victus,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~385 PPI),,,Exynos 1580,,Xclipse 540,,"[""8GB RAM / 256GB""]",,"[""50 MP""]",,[],[],,[],,false,,"v5.3 with A2DP, LE","Yes + GPS, GLONASS, GALILEO, BDS, QZSS",true,false,false,"USB Type-C 2.0, OTG",false,false,false,,Capacity,false,[],"[""Black"",""other colors""]",Weight Unknown,[145999.0],0.66667,7a3d8a0c6a7e19a99cd043cbb8bd0270bf620801ea66fb85abd39b0b808e9638,"{""Battery"":{""Capacity"":""Capacity"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":""OS"",""Dimensions"":""162.7 x 77.5 x 7.4 mm"",""Protection"":""Corning Gorilla Glass Victus"",""SIM"":""Nano-SIM + Nano-SIM + eSIM (max 2 at a time)"",""Weight"":""197 g""},""Colors"":[""Black"",""other colors""],""Display"":{""Protection"":null,""Resolution"":""1080 x 2340 Pixels (~385 PPI)"",""Size"":""6.7 Inch"",""Type"":""Super AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""v5.3 with A2DP, LE"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":1,""Positioning"":""Yes + GPS, GLONASS, GALILEO, BDS, QZSS"",""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":""USB Type-C 2.0, OTG"",""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""8GB RAM / 256GB""]},""MobileName"":""Samsung Galaxy A56 5G || 8GB RAM + 256GB ROM || 5000mAh Battery"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Exynos 1580"",""GPU"":""Xclipse 540"",""OS"":null},""Price"":[145999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
a0ee1b5412b40116e5317adb9273d5c63d18da3bde153faf40ae477765d9386a,daraz,daraz.pk,daraz.pk/daraz__5g-v50-12gb-256gb512gb-4d-677-mah-90-pta-1-i725645377.html.json,https://www.daraz.pk/products/5g-v50-12gb-256gb512gb-4d-677-mah-90-pta-1-i725645377.html,filename,2026-08-15T12:03:05+00:00,Vivo V50 5G - 12GB RAM 256/512GB ROM 6.77'' 4D AMOLED Display 6000mAh Battery 90w Fast Charge PTA Approved 1 Year Official Brand Warranty,true,false,true,true,,Available,,,,,,AMOLED,,2392 × 1080,,Android 15,,,,,"[""12GB RAM / 512GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,6000mAh,false,[],[],Weight Unknown,[159999.0],0.37500,fa70b334912e4c3f6751d014586c95d25eb26388a2297ad1a374d371e2fc0944,"{""Battery"":{""Capacity"":""6000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""2392 × 1080"",""Size"":null,""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB RAM / 512GB""]},""MobileName"":""Vivo V50 5G - 12GB RAM 256/512GB ROM 6.77'' 4D AMOLED Display 6000mAh Battery 90w Fast Charge PTA Approved 1 Year Official Brand Warranty"",""Network"":{""2G"":1,""3G"":0,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":""Android 15""},""Price"":[159999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
c0aa0be71b707ee97a5942772b27006372956b501c1be2f1fd57a30f625c2ee7,daraz,daraz.pk,daraz.pk/daraz__5g-v50-12gb-512gb-6000mah-i756192019.html.json,https://www.daraz.pk/products/5g-v50-12gb-512gb-6000mah-i756192019.html,filename,2026-08-15T12:52:49+00:00,VIVO V50 5G = 12GB RAM = 512GB ROM = 6000mAh BATTERY,false,false,false,true,,Available,,,,,,AMOLED,6.77 inches,2392 × 1080 Pixels,N/A,Android 15 Funtouch OS 15,Snapdragon 7 Gen 3,,Adreno 720,No,"[""12gb / 512GB""]",,"[""50 MP""]",,[],"[""50 MP""]",,[],,false,Yes,Yes,,true,false,false,,false,false,false,,6000mAh,false,[],[],Weight Unknown,[157999.0],0.62500,652f22e51b9b0fa94da2d868e08feec6faf20b275740362bcbbded4395d7c9d6,"{""Battery"":{""Capacity"":""6000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":""N/A"",""Resolution"":""2392 × 1080 Pixels"",""Size"":""6.77 inches"",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""Yes"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":1,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":""Yes""},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50 MP""],""Video"":[]},""Memory"":{""Card slot"":""No"",""Technology"":null,""Types"":[""12gb / 512GB""]},""MobileName"":""VIVO V50 5G = 12GB RAM = 512GB ROM = 6000mAh BATTERY"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 7 Gen 3"",""GPU"":""Adreno 720"",""OS"":""Android 15 Funtouch OS 15""},""Price"":[157999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[""50 MP""],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
a4c56b391b69bc97d5065f12f896a0faf143353e50c2fe2504d9a39fc4858b7b,daraz,daraz.pk,daraz.pk/daraz__5g-x9b-12gb-256gb-5800mah-i494000150.html.json,https://www.daraz.pk/products/5g-x9b-12gb-256gb-5800mah-i494000150.html,filename,2026-08-15T14:45:23+00:00,HONOR X9B 5G = 12GB RAM = 256GB ROM = 5800mAh BATTERY,false,false,false,true,,Available,,,,,,AMOLED,6.78 inches,1200*2652,N/A,MagicOS 7.2 (based on Android 13),Octa-core processors,,Adreno A710,N/A,"[""20 GB / 256GB""]",,"[""16MP""]",,[],"[""16MP""]",,[],,false,YES,Yes,,true,false,false,,false,false,false,,5800mAh,false,[],[],Weight Unknown,[130999.0],0.62500,8162b097ca4d376cb24a0350e0ea0a277d10f062f117fbdb2243043c38888ee3,"{""Battery"":{""Capacity"":""5800mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":""N/A"",""Resolution"":""1200*2652"",""Size"":""6.78 inches"",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""Yes"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":1,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":""YES""},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""16MP""],""Video"":[]},""Memory"":{""Card slot"":""N/A"",""Technology"":null,""Types"":[""20 GB / 256GB""]},""MobileName"":""HONOR X9B 5G = 12GB RAM = 256GB ROM = 5800mAh BATTERY"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Octa-core processors"",""GPU"":""Adreno A710"",""OS"":""MagicOS 7.2 (based on Android 13)""},""Price"":[130999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[""16MP""],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
a8afe2d26673ac19392f5643d758888d8b50a995feee9c3d35d1ad240b149949,daraz,daraz.pk,daraz.pk/daraz__5g-x9d-12gb-256gb-8300mah-i948688757.html.json,https://www.daraz.pk/products/5g-x9d-12gb-256gb-8300mah-i948688757.html,filename,2026-08-15T14:43:32+00:00,HONOR X9D 5G = 12GB RAM = 256GB ROM = 8300mAh BATTERY,false,false,false,true,,Available,,,,,,AMOLED,6.79 inch,2520x1080,,Android 15,Snapdragon 6 Gen 4GPUAdreno A810BatteryType8300 mAhCameraFront Camera16MP,,,,"[""12GB RAM / 256GB""]",,"[""16MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,8300mAh,false,[],[],Weight Unknown,[142999.0],0.45833,29ba507b2fced76f76dc8533eae6c2cd60f25943b7644115f060b304282e2540,"{""Battery"":{""Capacity"":""8300mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""2520x1080"",""Size"":""6.79 inch"",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""16MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB RAM / 256GB""]},""MobileName"":""HONOR X9D 5G = 12GB RAM = 256GB ROM = 8300mAh BATTERY"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 6 Gen 4GPUAdreno A810BatteryType8300 mAhCameraFront Camera16MP"",""GPU"":null,""OS"":""Android 15""},""Price"":[142999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
8a16ef858e1e29fce30ddb3800c24769c41c80160994640c031390086b5cfb24,daraz,daraz.pk,daraz.pk/daraz__5gb-3gb-60x-64gb-90hz-ip54-1-mah-10w-i885384906.html.json,https://www.daraz.pk/products/5gb-3gb-60x-64gb-90hz-ip54-1-mah-10w-i885384906.html,filename,2026-08-15T11:36:51+00:00,"Realme Note 60x 3GB+5GB Dynamic Ram 64GB Rom , 6.74'' 90Hz Display , IP54 Dust & Water Resistant , 5000 mAh - Fast charging 10W",true,true,true,false,,Available,,,,,,IPS LCD,6.74 Inch,720 x 1600,,Android 14,,,,,"[""3GB RAM / 64GB""]",,"[""8 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000 mAh,false,[],[],Weight Unknown,[34999.0],0.41667,3264822598ff24999b0aa27897881a6fd9ba6a1fa87a8e79e3daca21404b26cf,"{""Battery"":{""Capacity"":""5000 mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""720 x 1600"",""Size"":""6.74 Inch"",""Type"":""IPS LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""8 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""3GB RAM / 64GB""]},""MobileName"":""Realme Note 60x 3GB+5GB Dynamic Ram 64GB Rom , 6.74'' 90Hz Display , IP54 Dust & Water Resistant , 5000 mAh - Fast charging 10W"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":""Android 14""},""Price"":[34999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
d4a66561777f91712a88b1b2f8c0417868ae067d7f05e786b2c7cd0b6516922d,daraz,daraz.pk,daraz.pk/daraz__5i-hd-pta-6gb-65-gb-32gb-665-aie-i1957895771.html.json,https://www.daraz.pk/products/5i-hd-pta-6gb-65-gb-32gb-665-aie-i1957895771.html,filename,2026-08-15T09:38:39+00:00,Realme 5i - 6.5 Inches HD+ Display - Dual Sim Official PTA Approved - 6GB RAM / 128GB ROM (Usable ROM 32GB) - Qualcomm Snapdragon 665 AIE Processor - (Phone with Universal Box and Charger - Mix Color),true,false,true,false,,Available,,,,,,LCD,6.5 Inch,,,,Snapdragon 665 AIE Processor -,,,,"[""6GB RAM / 128GB""]",,"[""12MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5000mAh,false,[],[],Weight Unknown,[24999.0],0.37500,7f2dcb51f05744369005d5b9375bcda6fe768c203b08ce62411c114a7fefe3ae,"{""Battery"":{""Capacity"":""5000mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.5 Inch"",""Type"":""LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""12MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""6GB RAM / 128GB""]},""MobileName"":""Realme 5i - 6.5 Inches HD+ Display - Dual Sim Official PTA Approved - 6GB RAM / 128GB ROM (Usable ROM 32GB) - Qualcomm Snapdragon 665 AIE Processor - (Phone with Universal Box and Charger - Mix Color)"",""Network"":{""2G"":1,""3G"":0,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 665 AIE Processor -"",""GPU"":null,""OS"":null},""Price"":[24999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
4568cf74c2046ba368ab079b75d7f2aced51258013f6693b9cde7a0e2247288b,daraz,daraz.pk,daraz.pk/daraz__5v1a-mini-mobile-charger-quick-charging-universal-compatibility-durable-design-i1960765381.html.json,https://www.daraz.pk/products/5v1a-mini-mobile-charger-quick-charging-universal-compatibility-durable-design-i1960765381.html,filename,2026-08-15T10:39:27+00:00,"5V/1A Mini Mobile Charger - Quick Charging, Universal Compatibility, Durable Design",false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[399.0],0.12500,0a55d207761ac9f06986d5d77466b25c8fdf6400de138be374c3c664f2425163,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""5V/1A Mini Mobile Charger - Quick Charging, Universal Compatibility, Durable Design"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[399.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
aa608498cd9ac515804050cde304c1b5b6fa3fa389163a1fcba4c070148abb0f,daraz,daraz.pk,daraz.pk/daraz__6-12-128-256-i927555860.html.json,https://www.daraz.pk/products/6-12-128-256-i927555860.html,filename,2026-08-15T10:29:00+00:00,Google Pixel 6 pro | official PTA approved | 12GB Ram | 128GB & 256GB storage | just like new condition without box,false,false,false,false,,Available,,,,,,AMOLED,,1440 x 3120,,Android 12,,,,,"[""12GB Ram / 256GB""]",,"[""50 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5003 mAh,false,[],[],Weight Unknown,[95000.0],0.37500,a3488c361dc92b5661eadb71b1bef0dbe7ae18398d3b0334076039c40c1b8eef,"{""Battery"":{""Capacity"":""5003 mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1440 x 3120"",""Size"":null,""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB Ram / 256GB""]},""MobileName"":""Google Pixel 6 pro | official PTA approved | 12GB Ram | 128GB & 256GB storage | just like new condition without box"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":""Android 12""},""Price"":[95000.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
